App,TestFilePath,ProductionFilePath,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Wait And See,Eager Test,Lazy Test,Lazy Assert,Unknown Test
2673_60_vertexium_testvertexquerywithnestedtermsaggregationonextendeddata,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/2673_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/2673_actual.java,true,true,false,false,false,true,false,false,false,false,true,false,false,false,false,false,true
2432_60_vertexium_existingfileshouldbedeletedwhenstreamisclosed,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/2432_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/2432_actual.java,true,false,false,false,false,false,false,false,false,false,true,false,false,true,true,false,false
2436_60_vertexium_currenttimemillisreturnseverincreasingtime,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/2436_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/2436_actual.java,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
51095_63.0_undertow_testtext,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/51095_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/51095_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
51081_63.0_undertow_testannotatedclientendpoint,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/51081_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/51081_actual.java,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true
51086_63.0_undertow_testclientsideidletimeout,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/51086_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/51086_actual.java,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true
51090_63.0_undertow_testencodinganddecodingbinary,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/51090_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/51090_actual.java,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true
51093_63.0_undertow_testtimeoutclosereason,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/51093_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/51093_actual.java,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true
6944_65.0_vertx-mqtt_acceptedclientidautogenerated,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/6944_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/6944_actual.java,true,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
6946_65.0_vertx-mqtt_refusedserverunavailable,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/6946_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/6946_actual.java,true,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
6949_65.0_vertx-mqtt_refusedunacceptableprotocolversion,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/6949_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/6949_actual.java,true,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
10756_66.0_sawmill_testfieldhasvalue,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10756_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10756_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
10733_66.0_sawmill_testfieldtypelist,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10733_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10733_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
10731_66.0_sawmill_testfieldtypelong,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10731_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10731_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
10729_66.0_sawmill_testwrongconfigs,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10729_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10729_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
10723_66.0_sawmill_testfieldnotexists,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10723_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10723_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
10719_66.0_sawmill_testinvalidregex,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10719_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10719_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
10743_66.0_sawmill_testgt,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10743_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10743_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
10747_66.0_sawmill_testgtandlt,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10747_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10747_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
10745_66.0_sawmill_testlt,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10745_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10745_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
10751_66.0_sawmill_testnotfalse,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10751_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10751_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
10678_66.0_sawmill_testhasfield,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10678_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10678_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false
10687_66.0_sawmill_testparseconditionalexecutionstep,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10687_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10687_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
10685_66.0_sawmill_testparseonfailureexecutionstep,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10685_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10685_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
10686_66.0_sawmill_testparseonsuccessexecutionstep,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10686_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10686_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
10684_66.0_sawmill_testparseprocessorexecutionstep,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10684_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10684_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
10700_66.0_sawmill_testmultiplenamedcaptureswithsamename,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10700_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10700_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
10701_66.0_sawmill_testnumericcaptures,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10701_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10701_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
10712_66.0_sawmill_testconditionalelse,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10712_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10712_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
10636_66.0_sawmill_testconditionalexecutionstep,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10636_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10636_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
10629_66.0_sawmill_testfailonfailureexecutionstep,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10629_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10629_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
10632_66.0_sawmill_testfailurewithexception,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10632_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10632_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
10623_66.0_sawmill_testkilllongprocessingexecution,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10623_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10623_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
10675_66.0_sawmill_testconditional,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10675_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10675_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
10862_66.0_sawmill_testbadconfig,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10862_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10862_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
10913_66.0_sawmill_testappendvalueswhilefieldexist,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10913_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10913_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
10914_66.0_sawmill_testappendvalueswithtemplate,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10914_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10914_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
10860_66.0_sawmill_testconversion,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10860_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10860_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
10855_66.0_sawmill_testconverttodouble,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10855_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10855_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
10856_66.0_sawmill_testconverttodoubledefaultiszero,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10856_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10856_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
10858_66.0_sawmill_testconverttolongdefaultiszero,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10858_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10858_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
10847_66.0_sawmill_testfactoryofsinglepath,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10847_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/10847_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
